file,beta,sigma,gamma,init_inf,init_rec,set
initial_data/ba_10000\p_0.8500000000000002_0.1_0.1_0.005_0.2_seed_3.csv,0.8500000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.8500000000000002_0.1_0.1_0.005_0.2_seed_4.csv,0.8500000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.8500000000000002_0.1_0.1_0.005_0.2_seed_5.csv,0.8500000000000002,0.1,0.1,0.005,0.2,val
initial_data/ba_10000\p_0.8500000000000002_0.1_0.1_0.005_0.2_seed_6.csv,0.8500000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.8500000000000002_0.1_0.1_0.005_0.2_seed_7.csv,0.8500000000000002,0.1,0.1,0.005,0.2,val
initial_data/ba_10000\p_0.8500000000000002_0.1_0.1_0.005_0.2_seed_8.csv,0.8500000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.8500000000000002_0.1_0.1_0.005_0.2_seed_9.csv,0.8500000000000002,0.1,0.1,0.005,0.2,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_0.csv,0.9000000000000002,0.1,0.1,0.005,0.05,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_1.csv,0.9000000000000002,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_10.csv,0.9000000000000002,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_11.csv,0.9000000000000002,0.1,0.1,0.005,0.05,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_12.csv,0.9000000000000002,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_13.csv,0.9000000000000002,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_14.csv,0.9000000000000002,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_2.csv,0.9000000000000002,0.1,0.1,0.005,0.05,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_3.csv,0.9000000000000002,0.1,0.1,0.005,0.05,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_4.csv,0.9000000000000002,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_5.csv,0.9000000000000002,0.1,0.1,0.005,0.05,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_6.csv,0.9000000000000002,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_7.csv,0.9000000000000002,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_8.csv,0.9000000000000002,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.05_seed_9.csv,0.9000000000000002,0.1,0.1,0.005,0.05,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_0.csv,0.9000000000000002,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_1.csv,0.9000000000000002,0.1,0.1,0.005,0.0,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_10.csv,0.9000000000000002,0.1,0.1,0.005,0.0,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_11.csv,0.9000000000000002,0.1,0.1,0.005,0.0,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_12.csv,0.9000000000000002,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_13.csv,0.9000000000000002,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_14.csv,0.9000000000000002,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_2.csv,0.9000000000000002,0.1,0.1,0.005,0.0,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_3.csv,0.9000000000000002,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_4.csv,0.9000000000000002,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_5.csv,0.9000000000000002,0.1,0.1,0.005,0.0,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_6.csv,0.9000000000000002,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_7.csv,0.9000000000000002,0.1,0.1,0.005,0.0,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_8.csv,0.9000000000000002,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.0_seed_9.csv,0.9000000000000002,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_0.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_1.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_10.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_11.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_12.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_13.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_14.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_2.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_3.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_4.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_5.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_6.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_7.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_8.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.15000000000000002_seed_9.csv,0.9000000000000002,0.1,0.1,0.005,0.15000000000000002,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_0.csv,0.9000000000000002,0.1,0.1,0.005,0.1,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_1.csv,0.9000000000000002,0.1,0.1,0.005,0.1,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_10.csv,0.9000000000000002,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_11.csv,0.9000000000000002,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_12.csv,0.9000000000000002,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_13.csv,0.9000000000000002,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_14.csv,0.9000000000000002,0.1,0.1,0.005,0.1,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_2.csv,0.9000000000000002,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_3.csv,0.9000000000000002,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_4.csv,0.9000000000000002,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_5.csv,0.9000000000000002,0.1,0.1,0.005,0.1,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_6.csv,0.9000000000000002,0.1,0.1,0.005,0.1,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_7.csv,0.9000000000000002,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_8.csv,0.9000000000000002,0.1,0.1,0.005,0.1,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.1_seed_9.csv,0.9000000000000002,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_0.csv,0.9000000000000002,0.1,0.1,0.005,0.25,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_1.csv,0.9000000000000002,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_10.csv,0.9000000000000002,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_11.csv,0.9000000000000002,0.1,0.1,0.005,0.25,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_12.csv,0.9000000000000002,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_13.csv,0.9000000000000002,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_14.csv,0.9000000000000002,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_2.csv,0.9000000000000002,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_3.csv,0.9000000000000002,0.1,0.1,0.005,0.25,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_4.csv,0.9000000000000002,0.1,0.1,0.005,0.25,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_5.csv,0.9000000000000002,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_6.csv,0.9000000000000002,0.1,0.1,0.005,0.25,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_7.csv,0.9000000000000002,0.1,0.1,0.005,0.25,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_8.csv,0.9000000000000002,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.25_seed_9.csv,0.9000000000000002,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_0.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_1.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_10.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_11.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_12.csv,0.9000000000000002,0.1,0.1,0.005,0.2,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_13.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_14.csv,0.9000000000000002,0.1,0.1,0.005,0.2,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_2.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_3.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_4.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_5.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_6.csv,0.9000000000000002,0.1,0.1,0.005,0.2,val
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_7.csv,0.9000000000000002,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_8.csv,0.9000000000000002,0.1,0.1,0.005,0.2,test
initial_data/ba_10000\p_0.9000000000000002_0.1_0.1_0.005_0.2_seed_9.csv,0.9000000000000002,0.1,0.1,0.005,0.2,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_0.csv,0.9500000000000003,0.1,0.1,0.005,0.05,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_1.csv,0.9500000000000003,0.1,0.1,0.005,0.05,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_10.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_11.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_12.csv,0.9500000000000003,0.1,0.1,0.005,0.05,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_13.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_14.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_2.csv,0.9500000000000003,0.1,0.1,0.005,0.05,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_3.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_4.csv,0.9500000000000003,0.1,0.1,0.005,0.05,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_5.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_6.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_7.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_8.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.05_seed_9.csv,0.9500000000000003,0.1,0.1,0.005,0.05,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_0.csv,0.9500000000000003,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_1.csv,0.9500000000000003,0.1,0.1,0.005,0.0,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_10.csv,0.9500000000000003,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_11.csv,0.9500000000000003,0.1,0.1,0.005,0.0,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_12.csv,0.9500000000000003,0.1,0.1,0.005,0.0,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_13.csv,0.9500000000000003,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_14.csv,0.9500000000000003,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_2.csv,0.9500000000000003,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_3.csv,0.9500000000000003,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_4.csv,0.9500000000000003,0.1,0.1,0.005,0.0,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_5.csv,0.9500000000000003,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_6.csv,0.9500000000000003,0.1,0.1,0.005,0.0,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_7.csv,0.9500000000000003,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_8.csv,0.9500000000000003,0.1,0.1,0.005,0.0,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.0_seed_9.csv,0.9500000000000003,0.1,0.1,0.005,0.0,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_0.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_1.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_10.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_11.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_12.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_13.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_14.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_2.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_3.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_4.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_5.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_6.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_7.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_8.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.15000000000000002_seed_9.csv,0.9500000000000003,0.1,0.1,0.005,0.15000000000000002,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_0.csv,0.9500000000000003,0.1,0.1,0.005,0.1,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_1.csv,0.9500000000000003,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_10.csv,0.9500000000000003,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_11.csv,0.9500000000000003,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_12.csv,0.9500000000000003,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_13.csv,0.9500000000000003,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_14.csv,0.9500000000000003,0.1,0.1,0.005,0.1,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_2.csv,0.9500000000000003,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_3.csv,0.9500000000000003,0.1,0.1,0.005,0.1,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_4.csv,0.9500000000000003,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_5.csv,0.9500000000000003,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_6.csv,0.9500000000000003,0.1,0.1,0.005,0.1,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_7.csv,0.9500000000000003,0.1,0.1,0.005,0.1,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_8.csv,0.9500000000000003,0.1,0.1,0.005,0.1,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.1_seed_9.csv,0.9500000000000003,0.1,0.1,0.005,0.1,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_0.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_1.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_10.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_11.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_12.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_13.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_14.csv,0.9500000000000003,0.1,0.1,0.005,0.25,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_2.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_3.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_4.csv,0.9500000000000003,0.1,0.1,0.005,0.25,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_5.csv,0.9500000000000003,0.1,0.1,0.005,0.25,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_6.csv,0.9500000000000003,0.1,0.1,0.005,0.25,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_7.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_8.csv,0.9500000000000003,0.1,0.1,0.005,0.25,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.25_seed_9.csv,0.9500000000000003,0.1,0.1,0.005,0.25,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_0.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_1.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_10.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_11.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_12.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_13.csv,0.9500000000000003,0.1,0.1,0.005,0.2,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_14.csv,0.9500000000000003,0.1,0.1,0.005,0.2,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_2.csv,0.9500000000000003,0.1,0.1,0.005,0.2,val
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_3.csv,0.9500000000000003,0.1,0.1,0.005,0.2,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_4.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_5.csv,0.9500000000000003,0.1,0.1,0.005,0.2,test
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_6.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_7.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_8.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
initial_data/ba_10000\p_0.9500000000000003_0.1_0.1_0.005_0.2_seed_9.csv,0.9500000000000003,0.1,0.1,0.005,0.2,train
